#fixingDate,fixingId,fixingValue
2015-10-30,GBP-LIBOR-1M,0.0051069000
2015-11-02,GBP-LIBOR-1M,0.0051350000
2015-11-03,GBP-LIBOR-1M,0.0051438000
2015-11-04,GBP-LIBOR-1M,0.0051250000
2015-11-05,GBP-LIBOR-1M,0.0051125000
2015-11-06,GBP-LIBOR-1M,0.0051156000
2015-11-09,GBP-LIBOR-1M,0.0051344000
2015-11-10,GBP-LIBOR-1M,0.0051006000
2015-11-11,GBP-LIBOR-1M,0.0051006000
2015-11-12,GBP-LIBOR-1M,0.0051006000
2015-11-13,GBP-LIBOR-1M,0.0051006000
2015-11-16,GBP-LIBOR-1M,0.0050913000
2015-11-17,GBP-LIBOR-1M,0.0051063000
2015-11-18,GBP-LIBOR-1M,0.0050913000
2015-11-19,GBP-LIBOR-1M,0.0050663000
2015-11-20,GBP-LIBOR-1M,0.0050631000
2015-11-23,GBP-LIBOR-1M,0.0050725000
2015-11-24,GBP-LIBOR-1M,0.0050538000
2015-11-25,GBP-LIBOR-1M,0.0050538000
2015-11-26,GBP-LIBOR-1M,0.0050475000
2015-11-27,GBP-LIBOR-1M,0.0050381000
2015-11-30,GBP-LIBOR-1M,0.0050350000
2015-12-01,GBP-LIBOR-1M,0.0050225000
2015-12-02,GBP-LIBOR-1M,0.0050225000
2015-12-03,GBP-LIBOR-1M,0.0050225000
2015-12-04,GBP-LIBOR-1M,0.0050288000
2015-12-07,GBP-LIBOR-1M,0.0050288000
2015-12-08,GBP-LIBOR-1M,0.0050288000
2015-12-09,GBP-LIBOR-1M,0.0050288000
2015-12-10,GBP-LIBOR-1M,0.0050413000
2015-12-11,GBP-LIBOR-1M,0.0050725000
2015-12-14,GBP-LIBOR-1M,0.0050288000
2015-12-15,GBP-LIBOR-1M,0.0050194000
2015-12-16,GBP-LIBOR-1M,0.0050225000
2015-12-17,GBP-LIBOR-1M,0.0050350000
2015-12-18,GBP-LIBOR-1M,0.0050194000
2015-12-21,GBP-LIBOR-1M,0.0050225000
2015-12-22,GBP-LIBOR-1M,0.0050475000
2015-12-23,GBP-LIBOR-1M,0.0050506000
2015-12-24,GBP-LIBOR-1M,0.0050381000
2015-12-29,GBP-LIBOR-1M,0.0050756000
2015-12-30,GBP-LIBOR-1M,0.0050881000
2015-12-31,GBP-LIBOR-1M,0.0050319000
2016-01-04,GBP-LIBOR-1M,0.0050600000
2016-01-05,GBP-LIBOR-1M,0.0050788000
2016-01-06,GBP-LIBOR-1M,0.0051069000
2016-01-07,GBP-LIBOR-1M,0.0051038000
2016-01-08,GBP-LIBOR-1M,0.0051163000
2016-01-11,GBP-LIBOR-1M,0.0051288000
2016-01-12,GBP-LIBOR-1M,0.0051006000
2016-01-13,GBP-LIBOR-1M,0.0051131000
2016-01-14,GBP-LIBOR-1M,0.0051256000
2016-01-15,GBP-LIBOR-1M,0.0051069000
2016-01-18,GBP-LIBOR-1M,0.0051038000
2016-01-19,GBP-LIBOR-1M,0.0051069000
2016-01-20,GBP-LIBOR-1M,0.0051038000
2016-01-21,GBP-LIBOR-1M,0.0051038000
2016-01-22,GBP-LIBOR-1M,0.0051069000
2016-01-25,GBP-LIBOR-1M,0.0051069000
2016-01-26,GBP-LIBOR-1M,0.0050944000
2016-01-27,GBP-LIBOR-1M,0.0050944000
2016-01-28,GBP-LIBOR-1M,0.0050944000
2016-01-29,GBP-LIBOR-1M,0.0050944000
2016-02-01,GBP-LIBOR-1M,0.0051069000
2016-02-02,GBP-LIBOR-1M,0.0051131000
2016-02-03,GBP-LIBOR-1M,0.0051131000
2016-02-04,GBP-LIBOR-1M,0.0051131000
2015-08-03,GBP-LIBOR-1W,0.0048675000
2015-08-04,GBP-LIBOR-1W,0.0048613000
2015-08-05,GBP-LIBOR-1W,0.0048613000
2015-08-06,GBP-LIBOR-1W,0.0048675000
2015-08-07,GBP-LIBOR-1W,0.0048738000
2015-08-10,GBP-LIBOR-1W,0.0048531000
2015-08-11,GBP-LIBOR-1W,0.0048406000
2015-08-12,GBP-LIBOR-1W,0.0048438000
2015-08-13,GBP-LIBOR-1W,0.0048500000
2015-08-14,GBP-LIBOR-1W,0.0048500000
2015-08-17,GBP-LIBOR-1W,0.0048500000
2015-08-18,GBP-LIBOR-1W,0.0048500000
2015-08-19,GBP-LIBOR-1W,0.0048550000
2015-08-20,GBP-LIBOR-1W,0.0048550000
2015-08-21,GBP-LIBOR-1W,0.0048469000
2015-08-24,GBP-LIBOR-1W,0.0048469000
2015-08-25,GBP-LIBOR-1W,0.0048469000
2015-08-26,GBP-LIBOR-1W,0.0048500000
2015-08-27,GBP-LIBOR-1W,0.0048956000
2015-08-28,GBP-LIBOR-1W,0.0048925000
2015-09-01,GBP-LIBOR-1W,0.0048925000
2015-09-02,GBP-LIBOR-1W,0.0048550000
2015-09-03,GBP-LIBOR-1W,0.0048550000
2015-09-04,GBP-LIBOR-1W,0.0048531000
2015-09-07,GBP-LIBOR-1W,0.0048550000
2015-09-08,GBP-LIBOR-1W,0.0048550000
2015-09-09,GBP-LIBOR-1W,0.0048550000
2015-09-10,GBP-LIBOR-1W,0.0048550000
2015-09-11,GBP-LIBOR-1W,0.0048550000
2015-09-14,GBP-LIBOR-1W,0.0048550000
2015-09-15,GBP-LIBOR-1W,0.0048550000
2015-09-16,GBP-LIBOR-1W,0.0048550000
2015-09-17,GBP-LIBOR-1W,0.0048613000
2015-09-18,GBP-LIBOR-1W,0.0048613000
2015-09-21,GBP-LIBOR-1W,0.0048613000
2015-09-22,GBP-LIBOR-1W,0.0048613000
2015-09-23,GBP-LIBOR-1W,0.0048550000
2015-09-24,GBP-LIBOR-1W,0.0048613000
2015-09-25,GBP-LIBOR-1W,0.0048988000
2015-09-28,GBP-LIBOR-1W,0.0048988000
2015-09-29,GBP-LIBOR-1W,0.0048488000
2015-09-30,GBP-LIBOR-1W,0.0048675000
2015-10-01,GBP-LIBOR-1W,0.0048613000
2015-10-02,GBP-LIBOR-1W,0.0048613000
2015-10-05,GBP-LIBOR-1W,0.0048613000
2015-10-06,GBP-LIBOR-1W,0.0048613000
2015-10-07,GBP-LIBOR-1W,0.0048675000
2015-10-08,GBP-LIBOR-1W,0.0048675000
2015-10-09,GBP-LIBOR-1W,0.0048500000
2015-10-12,GBP-LIBOR-1W,0.0048563000
2015-10-13,GBP-LIBOR-1W,0.0048563000
2015-10-14,GBP-LIBOR-1W,0.0048675000
2015-10-15,GBP-LIBOR-1W,0.0048656000
2015-10-16,GBP-LIBOR-1W,0.0048625000
2015-10-19,GBP-LIBOR-1W,0.0048625000
2015-10-20,GBP-LIBOR-1W,0.0048656000
2015-10-21,GBP-LIBOR-1W,0.0048625000
2015-10-22,GBP-LIBOR-1W,0.0048656000
2015-10-23,GBP-LIBOR-1W,0.0048563000
2015-10-26,GBP-LIBOR-1W,0.0048563000
2015-10-27,GBP-LIBOR-1W,0.0048531000
2015-10-28,GBP-LIBOR-1W,0.0048563000
2015-10-29,GBP-LIBOR-1W,0.0048563000
2015-10-30,GBP-LIBOR-1W,0.0048531000
2015-11-02,GBP-LIBOR-1W,0.0048656000
2015-11-03,GBP-LIBOR-1W,0.0048656000
2015-11-04,GBP-LIBOR-1W,0.0048675000
2015-11-05,GBP-LIBOR-1W,0.0048675000
2015-11-06,GBP-LIBOR-1W,0.0048594000
2015-11-09,GBP-LIBOR-1W,0.0048594000
2015-11-10,GBP-LIBOR-1W,0.0048594000
2015-11-11,GBP-LIBOR-1W,0.0048625000
2015-11-12,GBP-LIBOR-1W,0.0048625000
2015-11-13,GBP-LIBOR-1W,0.0048594000
2015-11-16,GBP-LIBOR-1W,0.0048594000
2015-11-17,GBP-LIBOR-1W,0.0048594000
2015-11-18,GBP-LIBOR-1W,0.0048563000
2015-11-19,GBP-LIBOR-1W,0.0048563000
2015-11-20,GBP-LIBOR-1W,0.0048531000
2015-11-23,GBP-LIBOR-1W,0.0048531000
2015-11-24,GBP-LIBOR-1W,0.0048531000
2015-11-25,GBP-LIBOR-1W,0.0048563000
2015-11-26,GBP-LIBOR-1W,0.0048563000
2015-11-27,GBP-LIBOR-1W,0.0048594000
2015-11-30,GBP-LIBOR-1W,0.0048563000
2015-12-01,GBP-LIBOR-1W,0.0048563000
2015-12-02,GBP-LIBOR-1W,0.0048563000
2015-12-03,GBP-LIBOR-1W,0.0048563000
2015-12-04,GBP-LIBOR-1W,0.0048531000
2015-12-07,GBP-LIBOR-1W,0.0048469000
2015-12-08,GBP-LIBOR-1W,0.0048438000
2015-12-09,GBP-LIBOR-1W,0.0048438000
2015-12-10,GBP-LIBOR-1W,0.0048438000
2015-12-11,GBP-LIBOR-1W,0.0048469000
2015-12-14,GBP-LIBOR-1W,0.0048438000
2015-12-15,GBP-LIBOR-1W,0.0048438000
2015-12-16,GBP-LIBOR-1W,0.0048469000
2015-12-17,GBP-LIBOR-1W,0.0048719000
2015-12-18,GBP-LIBOR-1W,0.0048438000
2015-12-21,GBP-LIBOR-1W,0.0048438000
2015-12-22,GBP-LIBOR-1W,0.0048469000
2015-12-23,GBP-LIBOR-1W,0.0048469000
2015-12-24,GBP-LIBOR-1W,0.0048531000
2015-12-29,GBP-LIBOR-1W,0.0048219000
2015-12-30,GBP-LIBOR-1W,0.0048175000
2015-12-31,GBP-LIBOR-1W,0.0047406000
2016-01-04,GBP-LIBOR-1W,0.0048500000
2016-01-05,GBP-LIBOR-1W,0.0048344000
2016-01-06,GBP-LIBOR-1W,0.0048394000
2016-01-07,GBP-LIBOR-1W,0.0048425000
2016-01-08,GBP-LIBOR-1W,0.0048425000
2016-01-11,GBP-LIBOR-1W,0.0048488000
2016-01-12,GBP-LIBOR-1W,0.0048488000
2016-01-13,GBP-LIBOR-1W,0.0048488000
2016-01-14,GBP-LIBOR-1W,0.0048613000
2016-01-15,GBP-LIBOR-1W,0.0048738000
2016-01-18,GBP-LIBOR-1W,0.0048688000
2016-01-19,GBP-LIBOR-1W,0.0048719000
2016-01-20,GBP-LIBOR-1W,0.0048688000
2016-01-21,GBP-LIBOR-1W,0.0048563000
2016-01-22,GBP-LIBOR-1W,0.0048500000
2016-01-25,GBP-LIBOR-1W,0.0048500000
2016-01-26,GBP-LIBOR-1W,0.0048500000
2016-01-27,GBP-LIBOR-1W,0.0048500000
2016-01-28,GBP-LIBOR-1W,0.0048500000
2016-01-29,GBP-LIBOR-1W,0.0048531000
2016-02-01,GBP-LIBOR-1W,0.0048656000
2016-02-02,GBP-LIBOR-1W,0.0048719000
2016-02-03,GBP-LIBOR-1W,0.0048656000
2016-02-04,GBP-LIBOR-1W,0.0048656000
2015-08-03,GBP-LIBOR-3M,0.0058125000
2015-08-04,GBP-LIBOR-3M,0.0058531000
2015-08-05,GBP-LIBOR-3M,0.0058813000
2015-08-06,GBP-LIBOR-3M,0.0059000000
2015-08-07,GBP-LIBOR-3M,0.0058725000
2015-08-10,GBP-LIBOR-3M,0.0058938000
2015-08-11,GBP-LIBOR-3M,0.0058938000
2015-08-12,GBP-LIBOR-3M,0.0059125000
2015-08-13,GBP-LIBOR-3M,0.0058938000
2015-08-14,GBP-LIBOR-3M,0.0058438000
2015-08-17,GBP-LIBOR-3M,0.0058563000
2015-08-18,GBP-LIBOR-3M,0.0058625000
2015-08-19,GBP-LIBOR-3M,0.0058625000
2015-08-20,GBP-LIBOR-3M,0.0058500000
2015-08-21,GBP-LIBOR-3M,0.0058438000
2015-08-24,GBP-LIBOR-3M,0.0058563000
2015-08-25,GBP-LIBOR-3M,0.0058438000
2015-08-26,GBP-LIBOR-3M,0.0058688000
2015-08-27,GBP-LIBOR-3M,0.0058688000
2015-08-28,GBP-LIBOR-3M,0.0058688000
2015-09-01,GBP-LIBOR-3M,0.0058563000
2015-09-02,GBP-LIBOR-3M,0.0058313000
2015-09-03,GBP-LIBOR-3M,0.0058563000
2015-09-04,GBP-LIBOR-3M,0.0058563000
2015-09-07,GBP-LIBOR-3M,0.0058625000
2015-09-08,GBP-LIBOR-3M,0.0058613000
2015-09-09,GBP-LIBOR-3M,0.0058675000
2015-09-10,GBP-LIBOR-3M,0.0058688000
2015-09-11,GBP-LIBOR-3M,0.0058625000
2015-09-14,GBP-LIBOR-3M,0.0058875000
2015-09-15,GBP-LIBOR-3M,0.0058750000
2015-09-16,GBP-LIBOR-3M,0.0058750000
2015-09-17,GBP-LIBOR-3M,0.0058750000
2015-09-18,GBP-LIBOR-3M,0.0058625000
2015-09-21,GBP-LIBOR-3M,0.0058563000
2015-09-22,GBP-LIBOR-3M,0.0058375000
2015-09-23,GBP-LIBOR-3M,0.0058688000
2015-09-24,GBP-LIBOR-3M,0.0058438000
2015-09-25,GBP-LIBOR-3M,0.0058313000
2015-09-28,GBP-LIBOR-3M,0.0058688000
2015-09-29,GBP-LIBOR-3M,0.0058313000
2015-09-30,GBP-LIBOR-3M,0.0058313000
2015-10-01,GBP-LIBOR-3M,0.0058063000
2015-10-02,GBP-LIBOR-3M,0.0058438000
2015-10-05,GBP-LIBOR-3M,0.0058438000
2015-10-06,GBP-LIBOR-3M,0.0058313000
2015-10-07,GBP-LIBOR-3M,0.0058313000
2015-10-08,GBP-LIBOR-3M,0.0058188000
2015-10-09,GBP-LIBOR-3M,0.0057438000
2015-10-12,GBP-LIBOR-3M,0.0057563000
2015-10-13,GBP-LIBOR-3M,0.0057938000
2015-10-14,GBP-LIBOR-3M,0.0057938000
2015-10-15,GBP-LIBOR-3M,0.0057938000
2015-10-16,GBP-LIBOR-3M,0.0057813000
2015-10-19,GBP-LIBOR-3M,0.0057938000
2015-10-20,GBP-LIBOR-3M,0.0058188000
2015-10-21,GBP-LIBOR-3M,0.0058063000
2015-10-22,GBP-LIBOR-3M,0.0057938000
2015-10-23,GBP-LIBOR-3M,0.0057938000
2015-10-26,GBP-LIBOR-3M,0.0057938000
2015-10-27,GBP-LIBOR-3M,0.0057938000
2015-10-28,GBP-LIBOR-3M,0.0057813000
2015-10-29,GBP-LIBOR-3M,0.0058000000
2015-10-30,GBP-LIBOR-3M,0.0058000000
2015-11-02,GBP-LIBOR-3M,0.0057938000
2015-11-03,GBP-LIBOR-3M,0.0057813000
2015-11-04,GBP-LIBOR-3M,0.0057813000
2015-11-05,GBP-LIBOR-3M,0.0057563000
2015-11-06,GBP-LIBOR-3M,0.0057563000
2015-11-09,GBP-LIBOR-3M,0.0057563000
2015-11-10,GBP-LIBOR-3M,0.0057563000
2015-11-11,GBP-LIBOR-3M,0.0057500000
2015-11-12,GBP-LIBOR-3M,0.0057500000
2015-11-13,GBP-LIBOR-3M,0.0057500000
2015-11-16,GBP-LIBOR-3M,0.0057313000
2015-11-17,GBP-LIBOR-3M,0.0057156000
2015-11-18,GBP-LIBOR-3M,0.0057363000
2015-11-19,GBP-LIBOR-3M,0.0057250000
2015-11-20,GBP-LIBOR-3M,0.0057125000
2015-11-23,GBP-LIBOR-3M,0.0057188000
2015-11-24,GBP-LIBOR-3M,0.0057000000
2015-11-25,GBP-LIBOR-3M,0.0057000000
2015-11-26,GBP-LIBOR-3M,0.0057000000
2015-11-27,GBP-LIBOR-3M,0.0057000000
2015-11-30,GBP-LIBOR-3M,0.0057075000
2015-12-01,GBP-LIBOR-3M,0.0057263000
2015-12-02,GBP-LIBOR-3M,0.0057313000
2015-12-03,GBP-LIBOR-3M,0.0057413000
2015-12-04,GBP-LIBOR-3M,0.0057438000
2015-12-07,GBP-LIBOR-3M,0.0057513000
2015-12-08,GBP-LIBOR-3M,0.0057563000
2015-12-09,GBP-LIBOR-3M,0.0057775000
2015-12-10,GBP-LIBOR-3M,0.0058263000
2015-12-11,GBP-LIBOR-3M,0.0058575000
2015-12-14,GBP-LIBOR-3M,0.0058463000
2015-12-15,GBP-LIBOR-3M,0.0058338000
2015-12-16,GBP-LIBOR-3M,0.0058244000
2015-12-17,GBP-LIBOR-3M,0.0058531000
2015-12-18,GBP-LIBOR-3M,0.0058563000
2015-12-21,GBP-LIBOR-3M,0.0058500000
2015-12-22,GBP-LIBOR-3M,0.0058594000
2015-12-23,GBP-LIBOR-3M,0.0058656000
2015-12-24,GBP-LIBOR-3M,0.0058794000
2015-12-29,GBP-LIBOR-3M,0.0058906000
2015-12-30,GBP-LIBOR-3M,0.0059038000
2015-12-31,GBP-LIBOR-3M,0.0059038000
2016-01-04,GBP-LIBOR-3M,0.0059125000
2016-01-05,GBP-LIBOR-3M,0.0058938000
2016-01-06,GBP-LIBOR-3M,0.0059000000
2016-01-07,GBP-LIBOR-3M,0.0058938000
2016-01-08,GBP-LIBOR-3M,0.0058938000
2016-01-11,GBP-LIBOR-3M,0.0058938000
2016-01-12,GBP-LIBOR-3M,0.0058850000
2016-01-13,GBP-LIBOR-3M,0.0058938000
2016-01-14,GBP-LIBOR-3M,0.0058938000
2016-01-15,GBP-LIBOR-3M,0.0059063000
2016-01-18,GBP-LIBOR-3M,0.0058938000
2016-01-19,GBP-LIBOR-3M,0.0058938000
2016-01-20,GBP-LIBOR-3M,0.0058975000
2016-01-21,GBP-LIBOR-3M,0.0059063000
2016-01-22,GBP-LIBOR-3M,0.0059188000
2016-01-25,GBP-LIBOR-3M,0.0058938000
2016-01-26,GBP-LIBOR-3M,0.0058938000
2016-01-27,GBP-LIBOR-3M,0.0058938000
2016-01-28,GBP-LIBOR-3M,0.0058938000
2016-01-29,GBP-LIBOR-3M,0.0058938000
2016-02-01,GBP-LIBOR-3M,0.0058938000
2016-02-02,GBP-LIBOR-3M,0.0059125000
2016-02-03,GBP-LIBOR-3M,0.0059094000
2016-02-04,GBP-LIBOR-3M,0.0059031000
2015-08-03,GBP-LIBOR-6M,0.0075063000
2015-08-04,GBP-LIBOR-6M,0.0075031000
2015-08-05,GBP-LIBOR-6M,0.0075563000
2015-08-06,GBP-LIBOR-6M,0.0075563000
2015-08-07,GBP-LIBOR-6M,0.0075188000
2015-08-10,GBP-LIBOR-6M,0.0075125000
2015-08-11,GBP-LIBOR-6M,0.0075125000
2015-08-12,GBP-LIBOR-6M,0.0075063000
2015-08-13,GBP-LIBOR-6M,0.0075000000
2015-08-14,GBP-LIBOR-6M,0.0075000000
2015-08-17,GBP-LIBOR-6M,0.0075125000
2015-08-18,GBP-LIBOR-6M,0.0075188000
2015-08-19,GBP-LIBOR-6M,0.0075188000
2015-08-20,GBP-LIBOR-6M,0.0074875000
2015-08-21,GBP-LIBOR-6M,0.0074813000
2015-08-24,GBP-LIBOR-6M,0.0074875000
2015-08-25,GBP-LIBOR-6M,0.0074875000
2015-08-26,GBP-LIBOR-6M,0.0074938000
2015-08-27,GBP-LIBOR-6M,0.0075188000
2015-08-28,GBP-LIBOR-6M,0.0074813000
2015-09-01,GBP-LIBOR-6M,0.0074313000
2015-09-02,GBP-LIBOR-6M,0.0074063000
2015-09-03,GBP-LIBOR-6M,0.0074188000
2015-09-04,GBP-LIBOR-6M,0.0074188000
2015-09-07,GBP-LIBOR-6M,0.0074063000
2015-09-08,GBP-LIBOR-6M,0.0074175000
2015-09-09,GBP-LIBOR-6M,0.0074394000
2015-09-10,GBP-LIBOR-6M,0.0074438000
2015-09-11,GBP-LIBOR-6M,0.0075313000
2015-09-14,GBP-LIBOR-6M,0.0075313000
2015-09-15,GBP-LIBOR-6M,0.0075188000
2015-09-16,GBP-LIBOR-6M,0.0076000000
2015-09-17,GBP-LIBOR-6M,0.0075825000
2015-09-18,GBP-LIBOR-6M,0.0075125000
2015-09-21,GBP-LIBOR-6M,0.0074875000
2015-09-22,GBP-LIBOR-6M,0.0074625000
2015-09-23,GBP-LIBOR-6M,0.0074375000
2015-09-24,GBP-LIBOR-6M,0.0074500000
2015-09-25,GBP-LIBOR-6M,0.0075000000
2015-09-28,GBP-LIBOR-6M,0.0075250000
2015-09-29,GBP-LIBOR-6M,0.0075125000
2015-09-30,GBP-LIBOR-6M,0.0074750000
2015-10-01,GBP-LIBOR-6M,0.0074625000
2015-10-02,GBP-LIBOR-6M,0.0074688000
2015-10-05,GBP-LIBOR-6M,0.0074563000
2015-10-06,GBP-LIBOR-6M,0.0074938000
2015-10-07,GBP-LIBOR-6M,0.0074813000
2015-10-08,GBP-LIBOR-6M,0.0074813000
2015-10-09,GBP-LIBOR-6M,0.0074813000
2015-10-12,GBP-LIBOR-6M,0.0074813000
2015-10-13,GBP-LIBOR-6M,0.0074625000
2015-10-14,GBP-LIBOR-6M,0.0074625000
2015-10-15,GBP-LIBOR-6M,0.0074625000
2015-10-16,GBP-LIBOR-6M,0.0074625000
2015-10-19,GBP-LIBOR-6M,0.0074625000
2015-10-20,GBP-LIBOR-6M,0.0074625000
2015-10-21,GBP-LIBOR-6M,0.0074625000
2015-10-22,GBP-LIBOR-6M,0.0074250000
2015-10-23,GBP-LIBOR-6M,0.0074125000
2015-10-26,GBP-LIBOR-6M,0.0074125000
2015-10-27,GBP-LIBOR-6M,0.0074000000
2015-10-28,GBP-LIBOR-6M,0.0073750000
2015-10-29,GBP-LIBOR-6M,0.0074000000
2015-10-30,GBP-LIBOR-6M,0.0073250000
2015-11-02,GBP-LIBOR-6M,0.0073688000
2015-11-03,GBP-LIBOR-6M,0.0073750000
2015-11-04,GBP-LIBOR-6M,0.0074313000
2015-11-05,GBP-LIBOR-6M,0.0074281000
2015-11-06,GBP-LIBOR-6M,0.0073000000
2015-11-09,GBP-LIBOR-6M,0.0073688000
2015-11-10,GBP-LIBOR-6M,0.0073688000
2015-11-11,GBP-LIBOR-6M,0.0073938000
2015-11-12,GBP-LIBOR-6M,0.0074063000
2015-11-13,GBP-LIBOR-6M,0.0073688000
2015-11-16,GBP-LIBOR-6M,0.0073688000
2015-11-17,GBP-LIBOR-6M,0.0073313000
2015-11-18,GBP-LIBOR-6M,0.0073063000
2015-11-19,GBP-LIBOR-6M,0.0073200000
2015-11-20,GBP-LIBOR-6M,0.0072950000
2015-11-23,GBP-LIBOR-6M,0.0072825000
2015-11-24,GBP-LIBOR-6M,0.0072700000
2015-11-25,GBP-LIBOR-6M,0.0072700000
2015-11-26,GBP-LIBOR-6M,0.0072700000
2015-11-27,GBP-LIBOR-6M,0.0072700000
2015-11-30,GBP-LIBOR-6M,0.0072700000
2015-12-01,GBP-LIBOR-6M,0.0072888000
2015-12-02,GBP-LIBOR-6M,0.0072938000
2015-12-03,GBP-LIBOR-6M,0.0073163000
2015-12-04,GBP-LIBOR-6M,0.0073688000
2015-12-07,GBP-LIBOR-6M,0.0074188000
2015-12-08,GBP-LIBOR-6M,0.0073800000
2015-12-09,GBP-LIBOR-6M,0.0074138000
2015-12-10,GBP-LIBOR-6M,0.0074000000
2015-12-11,GBP-LIBOR-6M,0.0074438000
2015-12-14,GBP-LIBOR-6M,0.0074438000
2015-12-15,GBP-LIBOR-6M,0.0074313000
2015-12-16,GBP-LIBOR-6M,0.0074325000
2015-12-17,GBP-LIBOR-6M,0.0074613000
2015-12-18,GBP-LIBOR-6M,0.0074738000
2015-12-21,GBP-LIBOR-6M,0.0074613000
2015-12-22,GBP-LIBOR-6M,0.0074519000
2015-12-23,GBP-LIBOR-6M,0.0074550000
2015-12-24,GBP-LIBOR-6M,0.0074844000
2015-12-29,GBP-LIBOR-6M,0.0074813000
2015-12-30,GBP-LIBOR-6M,0.0075188000
2015-12-31,GBP-LIBOR-6M,0.0075188000
2016-01-04,GBP-LIBOR-6M,0.0075025000
2016-01-05,GBP-LIBOR-6M,0.0075025000
2016-01-06,GBP-LIBOR-6M,0.0075088000
2016-01-07,GBP-LIBOR-6M,0.0075025000
2016-01-08,GBP-LIBOR-6M,0.0075025000
2016-01-11,GBP-LIBOR-6M,0.0075150000
2016-01-12,GBP-LIBOR-6M,0.0075063000
2016-01-13,GBP-LIBOR-6M,0.0074938000
2016-01-14,GBP-LIBOR-6M,0.0074813000
2016-01-15,GBP-LIBOR-6M,0.0074813000
2016-01-18,GBP-LIBOR-6M,0.0074563000
2016-01-19,GBP-LIBOR-6M,0.0074400000
2016-01-20,GBP-LIBOR-6M,0.0074188000
2016-01-21,GBP-LIBOR-6M,0.0074063000
2016-01-22,GBP-LIBOR-6M,0.0073813000
2016-01-25,GBP-LIBOR-6M,0.0073750000
2016-01-26,GBP-LIBOR-6M,0.0073813000
2016-01-27,GBP-LIBOR-6M,0.0073688000
2016-01-28,GBP-LIBOR-6M,0.0073688000
2016-01-29,GBP-LIBOR-6M,0.0073313000
2016-02-01,GBP-LIBOR-6M,0.0073250000
2016-02-02,GBP-LIBOR-6M,0.0073688000
2016-02-03,GBP-LIBOR-6M,0.0074000000
2016-02-04,GBP-LIBOR-6M,0.0074000000
2015-08-03,JPY-LIBOR-12M,0.0024686000
2015-08-04,JPY-LIBOR-12M,0.0024686000
2015-08-05,JPY-LIBOR-12M,0.0024686000
2015-08-06,JPY-LIBOR-12M,0.0024614000
2015-08-07,JPY-LIBOR-12M,0.0024614000
2015-08-10,JPY-LIBOR-12M,0.0024471000
2015-08-11,JPY-LIBOR-12M,0.0024329000
2015-08-12,JPY-LIBOR-12M,0.0024329000
2015-08-13,JPY-LIBOR-12M,0.0024329000
2015-08-14,JPY-LIBOR-12M,0.0024329000
2015-08-17,JPY-LIBOR-12M,0.0024186000
2015-08-18,JPY-LIBOR-12M,0.0024043000
2015-08-19,JPY-LIBOR-12M,0.0023900000
2015-08-20,JPY-LIBOR-12M,0.0024614000
2015-08-21,JPY-LIBOR-12M,0.0024471000
2015-08-24,JPY-LIBOR-12M,0.0024329000
2015-08-25,JPY-LIBOR-12M,0.0024186000
2015-08-26,JPY-LIBOR-12M,0.0023900000
2015-08-27,JPY-LIBOR-12M,0.0024043000
2015-08-28,JPY-LIBOR-12M,0.0023971000
2015-09-01,JPY-LIBOR-12M,0.0024114000
2015-09-02,JPY-LIBOR-12M,0.0024114000
2015-09-03,JPY-LIBOR-12M,0.0024257000
2015-09-04,JPY-LIBOR-12M,0.0024257000
2015-09-07,JPY-LIBOR-12M,0.0024257000
2015-09-08,JPY-LIBOR-12M,0.0024114000
2015-09-09,JPY-LIBOR-12M,0.0023829000
2015-09-10,JPY-LIBOR-12M,0.0023900000
2015-09-11,JPY-LIBOR-12M,0.0023829000
2015-09-14,JPY-LIBOR-12M,0.0023543000
2015-09-15,JPY-LIBOR-12M,0.0023686000
2015-09-16,JPY-LIBOR-12M,0.0023543000
2015-09-17,JPY-LIBOR-12M,0.0023471000
2015-09-18,JPY-LIBOR-12M,0.0023114000
2015-09-21,JPY-LIBOR-12M,0.0023257000
2015-09-22,JPY-LIBOR-12M,0.0023257000
2015-09-23,JPY-LIBOR-12M,0.0023257000
2015-09-24,JPY-LIBOR-12M,0.0023471000
2015-09-25,JPY-LIBOR-12M,0.0023757000
2015-09-28,JPY-LIBOR-12M,0.0024186000
2015-09-29,JPY-LIBOR-12M,0.0024186000
2015-09-30,JPY-LIBOR-12M,0.0024186000
2015-10-01,JPY-LIBOR-12M,0.0023971000
2015-10-02,JPY-LIBOR-12M,0.0023614000
2015-10-05,JPY-LIBOR-12M,0.0023614000
2015-10-06,JPY-LIBOR-12M,0.0023471000
2015-10-07,JPY-LIBOR-12M,0.0024043000
2015-10-08,JPY-LIBOR-12M,0.0023900000
2015-10-09,JPY-LIBOR-12M,0.0023900000
2015-10-12,JPY-LIBOR-12M,0.0023900000
2015-10-13,JPY-LIBOR-12M,0.0023900000
2015-10-14,JPY-LIBOR-12M,0.0023900000
2015-10-15,JPY-LIBOR-12M,0.0023900000
2015-10-16,JPY-LIBOR-12M,0.0023900000
2015-10-19,JPY-LIBOR-12M,0.0023757000
2015-10-20,JPY-LIBOR-12M,0.0023757000
2015-10-21,JPY-LIBOR-12M,0.0023900000
2015-10-22,JPY-LIBOR-12M,0.0024043000
2015-10-23,JPY-LIBOR-12M,0.0023757000
2015-10-26,JPY-LIBOR-12M,0.0023471000
